tr,eu5,imm7,ref2,ref3,ref4,country,germany,name,male,age,edu,income,unemployed,lrscale
0,0.5,0.8,0.5,0.5,0.75,0,,Ireland,1,26,5,6,0,
0,0.3,0.6,0.5,0.5,0.75,0,,Ireland,0,27,6,6,0,9
0,0.3,0.7,0.75,0.75,0.75,0,,Ireland,0,48,5,6,0,8
0,0.5,0.6,0.5,0.5,0.75,0,,Ireland,0,47,5,2,0,
0,0.4,0.5,0.5,0.5,0.5,0,,Ireland,0,58,4,3,0,7
0,,0.8,0.5,0.75,0.75,0,,Ireland,1,52,2,2,0,8
0,0.6,0.8,0.75,0.75,0.75,0,,Ireland,1,19,5,,0,2
0,0.5,0.4,0.5,0.75,0.25,0,,Ireland,1,33,4,8,0,4
0,0,0.6,1,0.5,0.75,0,,Ireland,1,60,5,1,1,0
0,0.3,0.7,1,0.75,1,0,,Ireland,1,28,6,7,0,5
1,,0.7,1,,0.75,0,,Ireland,0,22,4,,0,
1,0.6,0.5,0.25,0.5,0.25,0,,Ireland,1,64,2,2,0,0
1,0.9,1,0.75,0.5,0.25,0,,Ireland,1,45,7,10,0,3
0,,0.2,0.75,0.5,0.25,0,,Ireland,0,33,7,3,0,
0,0.6,0.6,0.25,0.75,1,0,,Ireland,0,40,5,3,0,
0,,0,1,0.5,0.25,0,,Ireland,0,48,1,,1,10
0,0.3,0.2,0,0,0,0,,Ireland,0,44,2,,0,
0,0.2,0.2,0,0.25,0,0,,Ireland,0,48,4,,0,
0,0.6,0.2,0.25,0.75,0,0,,Ireland,0,40,4,,0,
0,0.2,0.4,0.25,0.75,0.25,0,,Ireland,0,34,6,,1,6
1,0,0.1,0,1,0.5,0,,Ireland,1,71,1,1,0,8
1,,0.5,0.25,0.25,0.75,0,,Ireland,1,32,7,9,0,4
1,0.6,0.6,0.5,0.25,0.75,0,,Ireland,0,30,7,,0,8
1,,0.4,,,0.75,0,,Ireland,1,28,4,3,1,7
1,,0.5,0,,0.75,0,,Ireland,0,26,4,3,0,5
1,0.1,0.2,0,0.25,0.25,0,,Ireland,0,63,4,3,1,7
1,,,0.75,0.5,0.75,0,,Ireland,1,52,5,1,1,7
1,0.1,0.2,0,0.25,,0,,Ireland,1,67,2,2,0,8
1,0.4,0.3,0,0.25,0.75,0,,Ireland,1,66,4,2,0,7
1,0.3,0.7,0.75,0.25,0.75,0,,Ireland,0,16,2,,0,8
0,,,0,0.75,,0,,Ireland,1,68,2,3,0,5
0,,0.8,0,0.25,0.75,0,,Ireland,0,57,5,1,0,3
0,0.2,0.5,0,0.5,0,0,,Ireland,1,56,,3,0,5
1,0.5,0.7,,0.25,0.75,0,,Ireland,1,30,6,8,0,7
0,,,0,,0.75,0,,Ireland,1,32,2,1,1,5
1,,0.3,0.25,0.75,0.75,0,,Ireland,0,31,4,1,0,7
1,0,,0,,,0,,Ireland,1,56,2,1,1,5
0,,0.2,0.25,0.25,0.75,0,,Ireland,1,90,1,1,0,7
0,0.8,0.7,0.5,0.5,0.75,0,,Ireland,1,21,4,9,0,3
0,,0.8,0.75,0.25,1,0,,Ireland,0,28,7,6,0,6
0,,,,0.25,0.75,0,,Ireland,1,18,2,,0,5
0,,0.7,,0.25,0.75,0,,Ireland,0,19,4,,0,
0,0.8,0.8,0.75,,1,0,,Ireland,0,26,5,,0,3
0,0.7,0.7,0.25,0.25,0.75,0,,Ireland,1,51,7,,0,5
0,,0.3,0.25,0.25,0.25,0,,Ireland,0,41,3,,0,3
0,0,0.5,0.25,0.25,0.75,0,,Ireland,1,46,5,,0,5
0,,0.5,,,0.75,0,,Ireland,1,85,1,,0,7
0,0,0.5,0.5,0.25,,0,,Ireland,1,67,1,,0,8
0,1,0.7,1,0.75,1,0,,Ireland,0,53,4,,1,1
1,0.7,0.7,1,1,0.75,0,,Ireland,0,51,5,2,0,2
1,0,0,0.75,0.25,1,0,,Ireland,1,63,1,,0,1
0,0,1,0.75,0.75,0.75,0,,Ireland,1,60,2,5,0,0
0,0.3,0.3,0.25,0.25,0.5,0,,Ireland,1,64,6,4,0,9
0,1,,0.5,,0.5,0,,Ireland,0,24,6,,0,4
0,0.4,0.4,0.25,0.25,0,0,,Ireland,0,56,2,4,0,7
0,1,1,0.5,,1,0,,Ireland,1,39,6,8,0,5
0,1,1,1,1,1,0,,Ireland,1,26,4,2,1,
0,0.5,1,0.75,0.75,0.75,0,,Ireland,0,32,7,8,0,2
0,0.8,0.5,0,0.75,0.25,0,,Ireland,0,80,3,3,0,5
0,0.5,0.6,0.75,0.25,0.75,0,,Ireland,1,85,6,,1,6
0,,0.6,0.75,,0.25,0,,Ireland,0,33,5,,0,3
0,0.5,1,1,0.5,0.75,0,,Ireland,0,78,5,3,0,5
0,0.5,0.7,0.75,0.75,0.75,0,,Ireland,1,58,7,9,0,8
0,0.7,0.9,0.25,0.5,0.25,0,,Ireland,1,25,2,,0,5
0,0.5,0.7,0.75,,0.25,0,,Ireland,1,59,7,,0,4
0,0.7,0.8,0.25,0.75,0.25,0,,Ireland,1,,3,6,0,7
0,1,1,0.75,0.75,0.75,0,,Ireland,1,29,6,4,0,5
0,0.8,0.8,0.25,0.5,0.25,0,,Ireland,1,64,6,,0,5
0,0.5,0.7,0.5,0.5,0.5,0,,Ireland,0,50,5,4,0,5
0,0.3,0.8,0.75,0.75,0.75,0,,Ireland,1,63,6,,0,4
0,0.5,0,0.75,0.5,0.75,0,,Ireland,1,54,2,1,0,3
0,1,0.5,1,1,1,0,,Ireland,0,38,4,2,1,5
1,0.7,0.5,0.5,0.5,0.75,0,,Ireland,1,34,6,,0,5
1,0.6,0.6,0.75,0.25,1,0,,Ireland,1,39,6,,0,6
1,1,0,0.75,0.5,0,0,,Ireland,0,35,5,6,0,3
0,0.6,0.8,0.75,,0.75,0,,Ireland,1,52,6,6,0,3
0,0.2,0.5,0.25,0.25,0.25,0,,Ireland,1,43,5,3,0,5
0,0.8,0.7,0.75,0.5,0.25,0,,Ireland,1,37,5,7,0,6
0,0.5,0.6,0.5,0.25,0.75,0,,Ireland,1,38,5,,0,4
0,0.7,0.6,0.25,0.25,0.5,0,,Ireland,1,38,5,,0,8
1,0.6,0.8,0.5,0.25,0.25,0,,Ireland,1,41,5,,0,6
0,0.1,0.2,0.25,0.5,0.25,0,,Ireland,1,45,2,4,0,8
0,0.1,0.6,0.75,0.5,0.5,0,,Ireland,1,33,4,3,0,5
0,,0.5,0.75,0.25,0.75,0,,Ireland,0,67,2,2,0,5
0,0.5,1,0.75,0.25,1,0,,Ireland,1,43,5,3,0,5
0,0.5,0.9,0.75,0.25,0.75,0,,Ireland,0,21,6,9,0,5
0,0.7,1,1,1,0.75,0,,Ireland,0,23,6,7,0,1
0,0.7,0.7,0.75,,,0,,Ireland,1,37,6,,0,3
0,0.5,1,1,1,1,0,,Ireland,0,60,6,3,0,5
0,0.6,0.4,0,0.25,0,0,,Ireland,1,64,5,5,0,5
0,0.3,0.7,0.5,0.25,1,0,,Ireland,1,68,5,3,0,5
0,0.2,0.9,0.75,0.25,0.75,0,,Ireland,1,75,4,3,0,8
0,0.2,0.6,0.25,0,0.75,0,,Ireland,1,71,1,3,0,6
0,,0.7,0.5,0.5,,0,,Ireland,1,68,1,4,0,8
1,0.5,0.7,0.5,0.75,0.75,0,,Ireland,0,54,7,9,0,5
0,0.1,0,0,0,0,0,,Ireland,1,71,1,3,0,5
0,0.2,0.1,1,0,0.75,0,,Ireland,0,47,5,3,0,6
1,0.8,0.7,0.75,0.75,0.75,0,,Ireland,1,32,2,,1,6
1,0.7,0.5,0.5,0.75,0.75,0,,Ireland,1,38,5,,0,7
0,0.3,0.4,0.75,0.75,0.5,0,,Ireland,0,87,1,3,0,8
0,0.4,0.4,0.75,0.75,0.75,0,,Ireland,0,60,2,1,0,6
1,0.3,0.6,0.75,0.75,0.25,0,,Ireland,0,74,1,1,0,8
0,0.3,0.5,0.25,0.25,0.25,0,,Ireland,1,29,1,1,1,5
0,0.8,0.6,0.75,0.25,0.75,0,,Ireland,0,68,4,4,0,7
0,0.3,0.6,0.25,0.5,0.25,0,,Ireland,1,65,2,6,0,5
0,0.6,0.8,0.5,0.75,0.75,0,,Ireland,1,33,2,1,0,5
0,,0.3,0.75,0.25,0.75,0,,Ireland,1,66,1,1,0,
0,0.4,0.6,0.75,0.75,0.25,0,,Ireland,1,72,2,3,0,8
0,0.1,0.5,1,0.75,0.75,0,,Ireland,1,55,4,4,0,1
0,0.2,0.5,0.75,,0.75,0,,Ireland,0,66,2,,0,9
0,0.4,0.8,0.75,0.25,0.75,0,,Ireland,1,46,6,,0,6
0,0.3,0.3,0.25,0.25,0,0,,Ireland,1,40,5,,0,5
0,0.5,0.4,0,0.25,0,0,,Ireland,0,44,7,,0,10
0,0.6,0.7,0.75,0.5,0.75,0,,Ireland,1,35,6,7,0,4
0,0.6,0.7,0.5,0.25,0,0,,Ireland,0,34,5,3,0,5
0,0,0.7,1,1,0.75,0,,Ireland,1,58,4,7,0,0
0,0.6,0.5,1,0.75,0.75,0,,Ireland,0,64,5,3,0,10
0,0.4,0.8,0.25,0.5,0.25,0,,Ireland,1,36,5,8,0,5
0,0.6,0.5,0.25,0.25,0.25,0,,Ireland,0,39,6,9,0,5
0,0.7,0.7,0.75,0.75,0.75,0,,Ireland,0,42,4,5,0,3
0,0.8,1,1,0.75,1,0,,Ireland,1,72,2,3,0,5
0,,0.3,0.5,0.5,0.5,0,,Ireland,0,44,2,,0,
0,0.8,0.8,0.75,0.75,0.75,0,,Ireland,0,54,2,1,0,2
0,0.8,0.4,0,0,0,0,,Ireland,0,69,5,5,0,7
0,,0.7,0,0.75,0.5,1,0,Israel,0,20,5,,0,5
0,0.5,0.5,0.5,0.5,0.25,1,0,Israel,0,17,3,3,0,7
0,0.8,0.6,0.5,0.75,0.5,1,0,Israel,0,62,5,5,0,7
0,,0.5,0.75,0.25,0.75,1,0,Israel,0,37,7,3,0,7
0,0.8,0.7,0.5,,0.25,1,0,Israel,0,61,7,2,0,4
0,0.5,0.1,0,0.75,0.25,1,0,Israel,0,21,4,,0,10
0,,0.7,0.25,0.5,0.75,1,0,Israel,0,35,3,3,1,8
0,,,0.5,0.5,0.75,1,0,Israel,0,73,5,2,0,2
0,,0.4,0.5,0.5,0.5,1,0,Israel,1,17,4,,0,5
0,,0.9,,0.5,0.75,1,0,Israel,1,77,5,4,0,
0,,,,0.5,,1,0,Israel,1,20,4,,0,5
0,,0.6,0,0.75,0.75,1,0,Israel,0,35,3,2,0,8
0,0.3,0.7,0,0.5,0.25,1,0,Israel,0,66,5,3,0,8
0,,0.8,0.5,0.5,0.75,1,0,Israel,1,81,7,2,0,5
0,0.5,0,0,1,0.75,1,0,Israel,0,28,3,3,0,10
0,,0.8,0.25,0.25,0.25,1,0,Israel,0,71,6,2,0,7
0,0.2,0.4,0.5,0.5,0.5,1,0,Israel,1,66,6,3,0,7
0,0.7,0.2,0,0.25,0.25,1,0,Israel,1,37,4,,0,8
0,,0.4,0.5,0.5,0.75,1,0,Israel,0,20,3,,1,
0,0,0.8,0.5,0.5,0.5,1,0,Israel,0,75,6,4,0,3
0,,,0.75,0.5,0.75,1,0,Israel,0,64,1,2,0,8
0,,0.5,0.75,0.75,0.75,1,0,Israel,0,23,4,,0,7
0,0.8,0.6,0.5,0,0.75,1,0,Israel,0,55,4,,0,7
0,,,0,0.75,0.25,1,0,Israel,0,47,3,,0,5
0,0.8,0.4,0.5,0.5,0.5,1,0,Israel,0,33,7,3,0,8
0,0,1,0.75,0.25,0.75,1,0,Israel,1,64,3,2,0,5
0,,0.4,0.25,0.5,0.5,1,0,Israel,0,34,6,5,0,5
0,,,0,0.5,,1,0,Israel,1,36,3,2,1,8
0,,0.8,0.25,0.5,0.75,1,0,Israel,0,71,3,6,0,2
0,0.2,0.1,0,0.5,0,1,0,Israel,1,62,7,7,0,8
0,,1,0.25,0.5,0.25,1,0,Israel,0,79,5,2,0,6
0,,0.5,0,0.25,0,1,0,Israel,0,66,2,4,0,7
0,,0.9,0.25,0.75,0.25,1,0,Israel,0,44,4,2,1,5
0,,0.6,0.75,0.25,0.75,1,0,Israel,0,17,4,,0,6
0,0.5,0.8,0.5,0.5,0.5,1,0,Israel,0,70,6,,0,5
0,,0.2,0,1,0,1,0,Israel,0,63,3,6,0,5
0,,0.8,0.25,0.5,0.25,1,0,Israel,0,70,7,2,0,7
0,0.5,0.9,0.5,0,1,1,0,Israel,0,69,5,4,0,3
0,,0.5,0.25,0.5,0.25,1,0,Israel,0,75,3,2,0,3
0,,0.5,0.25,0.5,0.25,1,0,Israel,0,69,1,3,0,9
0,0.4,0.1,0.5,0.25,0.75,1,0,Israel,1,24,4,4,0,8
1,,0.5,0.5,0.75,0.5,1,0,Israel,0,67,7,,0,8
0,0.6,0.7,0.75,0.25,0.75,1,0,Israel,0,18,3,2,0,10
0,,0.6,0.5,0.25,,1,0,Israel,0,82,7,1,0,7
1,0,0.5,0.25,0.25,1,1,0,Israel,1,37,5,,0,8
0,0.7,0.6,0.75,0.5,0.25,1,0,Israel,1,60,7,5,0,3
1,,0.8,0.5,0.75,0.5,1,0,Israel,0,42,7,7,0,10
0,0.5,0.5,0.5,0.75,0.5,1,0,Israel,0,27,5,4,0,10
0,1,0,0.25,0,0.75,1,0,Israel,0,47,3,1,0,10
0,,0.1,0.25,1,0.75,1,0,Israel,1,62,4,4,0,10
0,,,0.75,0.5,0.75,1,0,Israel,1,84,6,3,0,5
0,0.5,0.5,0.75,0.25,0.25,1,0,Israel,1,86,6,3,0,6
0,1,,0.5,0,1,1,0,Israel,0,41,7,3,0,8
0,,,0.5,0.5,0.5,1,0,Israel,0,70,2,3,0,5
0,,0.5,0,0.5,1,1,0,Israel,0,47,6,3,0,9
0,1,1,0.75,1,0.75,1,0,Israel,0,54,7,2,0,4
0,,,0,0,,1,0,Israel,1,52,7,2,1,9
0,,,0,,0.25,1,0,Israel,1,78,6,2,0,5
0,,,0,0.25,0.75,1,0,Israel,0,34,4,2,0,5
0,1,,1,1,1,1,0,Israel,1,92,7,3,0,9
1,,0.5,0.5,0.25,0.5,1,0,Israel,0,21,5,1,0,8
0,,0,,,,1,0,Israel,1,42,6,2,0,5
0,,,0,0,0,1,0,Israel,0,51,4,2,0,
0,,0,0,,0,1,0,Israel,1,37,7,3,0,5
0,,,,,,1,0,Israel,0,24,2,2,0,8
0,,,0,,0,1,0,Israel,0,39,3,2,0,
0,,,0,0,0,1,0,Israel,0,55,3,3,0,10
0,,0.5,0,,0,1,0,Israel,1,42,6,3,0,6
0,,,0,0,0,1,0,Israel,0,36,5,3,0,
0,,,,,,1,0,Israel,0,84,1,2,0,10
0,,,,,,1,0,Israel,1,22,3,,1,6
0,,1,0.5,0.5,0.5,1,0,Israel,0,55,5,9,0,5
0,0.2,0.5,0.5,0.5,0.5,1,0,Israel,0,41,5,10,0,4
0,0.6,0.1,0.25,0,0.25,1,0,Israel,0,69,5,,0,5
0,0.5,0.3,0,0,0,1,0,Israel,0,57,3,7,0,9
0,1,0.7,1,1,1,1,0,Israel,1,69,4,8,0,2
0,1,1,0.5,0.75,1,1,0,Israel,1,50,3,10,0,
0,1,0.8,0.5,0.5,0.5,1,0,Israel,1,34,6,8,0,6
0,0.4,0.8,0.5,0.75,1,1,0,Israel,1,41,6,10,0,9
0,,0.8,0,0.25,0,1,0,Israel,1,62,6,,0,
0,0.8,0.8,0,0,0,1,0,Israel,0,20,4,,0,9
0,0.7,0.6,0,0,0,1,0,Israel,0,33,6,7,0,10
0,0.6,0.4,0.25,1,0.25,1,0,Israel,0,48,4,,0,4
0,0.8,0.4,0.5,0.75,0,1,0,Israel,0,62,4,3,0,7
0,,0.5,0.75,0.75,0.75,1,0,Israel,0,29,7,7,0,4
0,0.7,0.7,0.75,0.5,0.75,1,0,Israel,1,58,3,5,0,8
0,0.5,0.8,0.75,0.25,0.25,1,0,Israel,0,61,5,7,0,9
1,0.7,0.3,0.25,,0.25,1,0,Israel,0,35,6,6,0,6
1,,0.5,0.25,0.25,0.5,1,0,Israel,1,37,6,6,0,8
0,0.7,0.5,0.25,0.25,0.25,1,0,Israel,0,46,5,2,0,8
0,0.8,0.7,0.75,0.25,0.75,1,0,Israel,1,79,3,6,0,6
0,,0.6,0.5,1,0.25,1,0,Israel,1,15,2,,0,9
0,,0.6,0.5,0.5,1,1,0,Israel,1,18,4,,0,4
1,,0.8,0,,0,1,0,Israel,1,81,5,1,0,6
1,,0.4,0.75,0.75,0.5,1,0,Israel,0,17,2,,0,
1,,0.1,0.5,,,1,0,Israel,0,24,4,,0,10
1,,0.5,0,,0.75,1,0,Israel,0,40,2,2,0,
1,,0.2,0.5,0.75,0.75,1,0,Israel,1,22,3,5,0,
0,,0.5,0.5,0.5,0.25,1,0,Israel,0,15,1,,0,
1,,0.3,0,0.75,0,1,0,Israel,0,34,4,,0,
0,1,0.5,0.5,,0.5,1,0,Israel,0,84,5,,0,4
1,,0.7,0.5,,0.25,1,0,Israel,0,43,3,6,0,7
0,,0.9,0.75,0.75,0.75,1,0,Israel,1,23,3,2,0,8
0,1,0,0,0.75,0,1,0,Israel,1,44,5,2,0,9
0,0.8,0.8,0,,0.75,1,0,Israel,0,69,5,,0,4
0,0.6,0.2,0.5,,0,1,0,Israel,0,80,2,3,0,8
0,,0.4,0.5,,0,1,0,Israel,1,70,3,,0,5
0,,0.5,0.75,,0.25,1,0,Israel,0,57,7,7,0,8
0,,0.5,0.75,0.75,0.5,1,0,Israel,1,19,4,2,0,2
0,,,0.75,,0.75,1,0,Israel,0,77,3,2,0,7
0,,0.4,0,0.5,0.25,1,0,Israel,1,25,5,2,1,5
0,,0.4,0.5,0.5,0.25,1,0,Israel,0,23,4,2,1,6
0,,0,0,0.25,0.25,1,0,Israel,0,42,3,2,0,
0,0.7,0.4,0.75,0.5,0,1,0,Israel,1,83,5,8,0,4
0,0.9,0.7,0.25,0,0,1,0,Israel,0,59,6,6,0,8
0,0.6,0.7,0,0.75,0.25,1,0,Israel,1,70,7,2,0,5
0,0.6,0.6,0.25,0.75,0.75,1,0,Israel,1,82,1,2,0,9
0,1,0.1,0.5,0.75,1,1,0,Israel,0,71,4,2,0,0
0,0.6,0.3,0.5,0.5,1,1,0,Israel,0,43,7,2,0,7
1,0.2,0.5,0.75,0.25,0.5,1,0,Israel,1,27,7,1,0,1
0,0.6,0.3,0.25,0.25,0.25,1,0,Israel,0,59,6,,0,6
1,0.6,0.6,0.5,0.75,0.5,1,0,Israel,0,84,4,2,0,6
1,0.7,1,1,0,1,1,0,Israel,1,71,5,1,0,7
0,0.9,0.9,0.75,0.75,0.5,1,0,Israel,1,35,7,,0,2
1,0.7,0.6,0.75,0,0.75,1,0,Israel,1,29,7,1,0,8
0,0.9,0.7,0.5,0.5,0.75,1,0,Israel,1,40,6,8,0,2
0,0.5,,0.25,0.75,0.75,1,0,Israel,1,76,6,7,0,7
0,,0.2,0.75,0.25,0.5,1,0,Israel,1,35,7,4,0,8
0,,0.9,0.75,0.25,1,1,0,Israel,1,67,6,8,0,5
0,0.6,,0.75,0.25,0.5,1,0,Israel,0,72,5,1,0,4
0,0.6,0.9,0,0.75,0.25,1,0,Israel,0,58,6,1,0,6
0,0.7,0.2,0.5,0.5,0.75,1,0,Israel,1,58,6,,0,7
0,0.9,,0.25,,0.25,1,0,Israel,1,47,7,2,0,6
0,0.7,0.5,0.75,0.5,0.25,1,0,Israel,1,50,5,5,0,9
0,0.8,0.4,0,1,0.75,1,0,Israel,1,62,7,9,0,4
0,0.6,0.4,0,1,0,1,0,Israel,1,85,5,3,0,
0,0.7,0.9,0,0.75,0.75,1,0,Israel,0,47,4,2,0,6
1,1,1,0.5,0.5,0.75,1,0,Israel,1,92,4,3,0,6
1,0.5,0.3,0.25,0.5,0.75,1,0,Israel,0,69,4,2,0,5
1,,0,0.5,,0.25,1,0,Israel,1,59,3,2,0,
1,0.5,,0.5,0.5,0.75,1,0,Israel,1,25,3,,0,2
1,,0.5,0.5,,0.75,1,0,Israel,1,20,4,,0,3
1,,0.3,0.5,0.5,0.75,1,0,Israel,0,17,3,,0,6
1,0.5,0.5,1,0.75,1,1,0,Israel,0,49,1,2,0,5
1,0.3,0.4,0.25,0.25,0.75,1,0,Israel,0,35,4,4,0,4
1,,0.5,0.5,0.5,0.5,1,0,Israel,0,45,7,7,0,6
0,0.8,0.8,0.5,0.25,0.75,1,0,Israel,1,46,4,2,0,8
0,0.6,0.8,0.25,,0.25,1,0,Israel,0,65,3,6,0,7
0,0.5,0.3,0.25,0.25,0.25,1,0,Israel,1,52,4,5,0,8
0,0.6,0.1,0.5,0.5,0.75,1,0,Israel,0,21,3,2,0,5
0,0.8,0.5,0.5,0.5,0.75,1,0,Israel,1,39,3,,0,3
0,0.4,0.4,0.75,0.5,0.75,1,0,Israel,1,29,4,,0,10
0,1,0.7,0.25,1,0.25,1,0,Israel,0,52,3,3,0,10
0,,0,0.25,,0.5,1,0,Israel,0,53,4,2,0,10
0,0.5,0.8,0.5,0.75,0.25,1,0,Israel,0,29,4,3,0,6
0,0.5,0.7,0.25,0.5,0.75,1,0,Israel,1,57,7,,0,4
0,0,0.7,0.75,0.75,0.75,1,0,Israel,0,60,5,4,0,6
0,,0.8,0.25,0.75,0.75,1,0,Israel,0,75,5,3,0,0
0,1,0.7,0.75,0.75,0.75,1,0,Israel,0,35,7,6,0,7
0,,0.8,0.25,0.75,0,1,0,Israel,0,51,4,5,0,6
1,,0.8,0.75,0.75,0.5,1,0,Israel,0,65,5,7,0,1
0,0.4,0.2,0.25,0.5,0.25,1,0,Israel,1,19,4,,0,10
0,0.9,0.3,0,0.5,0.25,1,0,Israel,0,88,5,4,0,9
0,,1,0.75,0.75,0.75,1,0,Israel,0,29,6,,0,10
0,,,0.5,0.5,0.25,1,0,Israel,0,49,7,,0,9
0,0.6,,0.25,0.5,0.25,1,0,Israel,0,,7,,0,5
0,0,0,0.25,0.75,0,1,0,Israel,1,55,4,,0,10
0,,0.1,0.25,0.75,0.25,1,0,Israel,0,46,6,,1,9
0,0.5,0.3,0.25,,0.25,1,0,Israel,0,31,4,,0,10
0,,0,0,0.5,0.25,1,0,Israel,1,24,4,4,0,10
0,0.1,0.2,0.25,0.75,0.25,1,0,Israel,0,44,7,5,0,5
0,,0,0,0.25,0.5,1,0,Israel,1,68,5,,0,7
0,0.8,0.9,0.25,,0.75,1,0,Israel,1,73,4,,0,10
0,,,0.25,,0.25,1,0,Israel,1,18,3,,0,8
0,,0,0.5,0.5,0.5,1,0,Israel,0,28,6,6,0,
0,0.7,,0.25,0.75,0.75,1,0,Israel,1,67,6,5,0,7
0,0.3,0.2,0.5,0.75,0.5,1,0,Israel,1,60,6,,0,6
0,,,0.75,,,1,0,Israel,1,24,4,10,0,8
0,,0.3,0.5,0.75,0.25,1,0,Israel,1,16,3,,0,7
0,,0,0.25,0.75,0.25,1,0,Israel,0,43,4,,0,10
0,,0.1,0.25,0.75,0.25,1,0,Israel,0,53,7,,0,9
0,,0.2,0.25,0.75,0.25,1,0,Israel,1,19,4,,0,9
0,1,0,0,,0,1,0,Israel,0,72,3,4,0,10
1,,0.1,0.25,0.5,0.5,1,0,Israel,1,18,3,,0,8
1,0.7,0.3,0.75,0.75,0.5,1,0,Israel,0,68,5,2,0,7
1,,0.8,1,0.75,1,1,0,Israel,0,60,6,2,0,1
1,0,0.7,0.5,0,,1,0,Israel,0,49,7,3,0,7
1,,0.6,0.25,0.25,0.25,1,0,Israel,1,24,5,1,0,8
1,0,0.7,0.5,0.5,0.5,1,0,Israel,1,52,6,3,0,9
1,,0.7,0.75,0.5,0.75,1,0,Israel,0,67,1,2,0,9
1,,0.7,0.5,0.25,0.5,1,0,Israel,1,55,3,4,0,5
1,,0.3,0,0.25,0.5,1,0,Israel,0,41,3,1,0,5
1,0.1,0.4,0.25,0.25,0.5,1,0,Israel,0,31,3,4,0,9
1,,0.3,0.5,0,0.5,1,0,Israel,1,20,5,,0,7
1,,0.3,0,0,0.25,1,0,Israel,0,63,1,2,0,8
1,,0.5,0,0.5,0.5,1,0,Israel,0,47,7,5,0,9
1,0.8,0.9,0.5,0.75,0.25,1,0,Israel,0,22,4,1,0,9
1,,0.8,,,,1,0,Israel,1,36,7,,0,7
1,,0.2,0.5,,0.5,1,0,Israel,0,22,6,,0,8
1,0.1,0.8,0,0.25,0.5,1,0,Israel,1,94,1,1,0,7
1,,0.7,0.75,0.25,0.5,1,0,Israel,1,83,3,2,0,8
1,0.2,0.9,0.25,,0.5,1,0,Israel,0,85,7,,0,8
1,,0.6,0.5,0.5,0.5,1,0,Israel,0,42,7,,0,9
1,,0.4,0.25,0.25,0.25,1,0,Israel,1,76,2,1,0,8
1,,0.8,0.75,0.25,0.75,1,0,Israel,1,26,3,2,0,9
1,,0.9,,,,1,0,Israel,0,73,6,,0,8
1,,0.7,,,,1,0,Israel,0,50,7,1,0,8
1,,0,0.25,0.5,0.5,1,0,Israel,1,18,4,,0,9
1,,0,0,0,0,1,0,Israel,0,61,6,3,0,4
1,,,1,1,1,1,0,Israel,0,43,3,2,0,8
1,,,0,0,0,1,0,Israel,0,65,3,2,0,6
1,1,0,0,,0,1,0,Israel,0,48,3,2,0,6
1,,,,,,1,0,Israel,0,53,6,3,0,5
1,0,0,0,0,0,1,0,Israel,1,,,,0,5
1,,1,0.25,0.25,0.75,1,0,Israel,0,34,7,3,0,8
1,0.5,0.5,1,1,1,1,0,Israel,1,68,2,3,0,8
1,,0.5,0.75,,1,1,0,Israel,0,68,6,2,0,6
0,0.6,0.5,0,0,0,1,0,Israel,1,59,5,6,0,10
1,1,0.4,0,0,0,1,0,Israel,1,19,3,,1,10
1,0.5,0.9,0.75,0.5,0.25,1,0,Israel,1,33,7,4,0,2
1,0.8,0.6,0.5,0.25,0.5,1,0,Israel,1,21,2,,0,6
1,1,0,0,0.25,0,1,0,Israel,0,48,7,2,0,3
1,0.5,0.7,0.75,0.5,0.5,1,0,Israel,1,64,2,1,0,6
1,0.9,1,0.75,0.5,0.5,1,0,Israel,1,27,6,4,0,5
1,0.5,0.7,0.5,0.75,0.5,1,0,Israel,0,21,4,2,0,3
1,0.6,0.7,0.75,0.5,0.25,1,0,Israel,0,29,6,,0,2
1,1,0.4,0.75,0.5,0.5,1,0,Israel,1,18,2,3,1,5
1,0.2,0.8,0.25,,0.75,1,0,Israel,1,63,6,,0,7
1,,1,0,0,0.5,1,0,Israel,1,81,1,2,0,5
1,,,0.25,0.5,0.75,1,0,Israel,0,59,6,3,0,5
1,1,0.6,0,0,,1,0,Israel,1,64,7,3,0,7
1,0.6,0.5,0,0.25,0.75,1,0,Israel,1,46,6,3,0,7
1,,0,0,0.25,0.75,1,0,Israel,1,64,5,3,0,8
0,,,0.5,,0.5,1,0,Israel,1,42,5,3,0,9
1,,,0.5,0.5,0.5,1,0,Israel,0,26,6,,0,5
1,,,0,,0.5,1,0,Israel,0,86,1,2,0,5
0,,1,1,1,1,1,0,Israel,1,24,5,2,0,5
0,,,,,,1,0,Israel,0,75,1,2,0,5
1,,0.7,0.5,0.5,0.75,1,0,Israel,1,35,5,,0,5
1,,,0.25,,0.25,1,0,Israel,0,27,4,2,0,8
1,0,0.6,0.25,0.25,0.5,1,0,Israel,0,56,5,4,0,7
1,0,,0.25,0.5,0.75,1,0,Israel,1,20,4,,0,4
1,,0.7,0.75,,0.5,1,0,Israel,1,21,4,,1,
1,0.6,1,0,0.75,0.25,1,0,Israel,0,25,3,,1,8
1,,0.2,0.5,0.5,0.5,1,0,Israel,1,21,5,,0,10
1,,0.7,,,,1,0,Israel,0,83,2,,0,4
1,0,0.4,0.25,0.25,0.5,1,0,Israel,0,61,2,3,1,8
